"song_id","duration","popularity","language","label","composer"
"SP16958",236,60,"English","Atlantic Records","Garrett Short"
"SP16959",268,35,"English","Indie","Brian Schwartz"
"SP16960",164,56,"English","Atlantic Records","Jessica Figueroa"
"SP16961",233,93,"English","Atlantic Records","Courtney Pennington"
"SP16962",189,39,"English","Atlantic Records","Robert Gonzales"
"SP16963",187,61,"English","Indie","Eric Brown"
"SP16964",211,98,"English","Atlantic Records","John Carr"
"SP16965",207,4,"English","Def Jam","Ricardo Schroeder"
"SP16966",255,18,"English","Atlantic Records","Jonathan Scott"
"SP16967",269,28,"German","Atlantic Records","Mariah Smith"
"SP16968",290,41,"English","Warner Music","Mary Zhang"
"SP16969",163,28,"German","Sony Music","Ryan Woodard"
"SP16970",338,78,"English","Indie","Megan Gray"
"SP16971",236,53,"English","Indie","Cheryl Dyer"
"SP16972",239,7,"English","Universal Music","Mr. Nicholas Olsen"
"SP16973",185,52,"German","Sony Music","Scott Patterson"
"SP16974",190,43,"English","Universal Music","Brian Holden"
"SP16975",231,22,"French","Indie","Briana Palmer"
"SP16976",370,97,"English","Universal Music","Kelly Turner"
"SP16977",239,95,"English","Atlantic Records","Jennifer Smith"
"SP16978",217,75,"English","Indie","Ronald Baldwin"
"SP16979",241,50,"English","Universal Music","Wayne Cook"
"SP16980",278,69,"Spanish","Universal Music","Karen Jones"
"SP16981",169,68,"English","Indie","Thomas Nguyen"
"SP16982",225,97,"English","Indie","Peter Page"
"SP16983",206,9,"English","Universal Music","David Horn"
"SP16984",201,45,"French","Def Jam","Michael Duncan"
"SP16985",335,88,"Italian","Atlantic Records","Mark Simmons"
"SP16986",241,87,"Spanish","Universal Music","Melissa Patel"
"SP16987",249,36,"English","Sony Music","Christopher Ward"
"SP16988",184,87,"English","Warner Music","Mark Buck"
"SP16989",311,69,"English","Def Jam","Nathan Hernandez"
"SP16990",211,89,"English","Atlantic Records","Megan Estes"
"SP16991",262,62,"English","Def Jam","James Jones"
"SP16992",239,65,"Italian","Indie","Kaylee Williams"
"SP16993",235,37,"Spanish","Indie","Sara Stewart"
"SP16994",329,85,"French","Indie","Sheila Woodard"
"SP16995",246,9,"Italian","Universal Music","Nathan Keller"
"SP16996",239,68,"English","Atlantic Records","Angel Sheppard"
"SP16997",285,20,"English","Warner Music","Nicole Jones"
"SP16998",228,78,"English","Sony Music","Angel Johnson"
"SP16999",161,15,"English","Warner Music","Eric Salinas"
"SP17000",239,22,"English","Universal Music","Joel Pacheco"
"SP17001",297,65,"English","Atlantic Records","Travis Medina"
"SP17002",220,79,"English","Indie","Carrie Smith"
"SP17003",275,19,"Italian","Def Jam","Mark Taylor"
"SP17004",228,4,"English","Atlantic Records","Jessica Evans"
"SP17005",215,90,"Korean","Def Jam","Micheal Jackson"
"SP17006",155,26,"Korean","Def Jam","Robin Walker"
"SP17007",342,20,"English","Atlantic Records","Chelsea Wright"
"SP17008",287,6,"English","Warner Music","Anna Lopez"
"SP17009",239,57,"English","Atlantic Records","Ryan Reynolds"
"SP17010",209,86,"English","Sony Music","Joshua Love"
"SP17011",249,33,"English","Indie","Cory Burton"
"SP17012",296,79,"English","Atlantic Records","Kim Moyer"
"SP17013",264,98,"English","Sony Music","Kirsten Griffith"
"SP17014",151,44,"English","Universal Music","Sarah Knapp"
"SP17015",259,56,"English","Atlantic Records","Erik Young"
"SP17016",219,39,"English","Warner Music","Mark Shaw"
"SP17017",141,19,"English","Warner Music","William Weeks"
"SP17018",253,88,"Spanish","Sony Music","Christian Salazar MD"
"SP17019",309,8,"English","Sony Music","Lisa Torres"
"SP17020",268,41,"English","Sony Music","Rebekah Harris"
"SP17021",242,31,"English","Sony Music","Melvin Nelson"
"SP17022",265,97,"English","Sony Music","David Mendez"
"SP17023",182,46,"English","Indie","Shelby Jenkins"
"SP17024",224,87,"German","Indie","Joseph Roberts"
"SP17025",244,45,"English","Universal Music","Katherine Jimenez"
"SP17026",231,63,"English","Atlantic Records","James Snyder"
"SP17027",278,65,"Spanish","Sony Music","Jill Bailey"
"SP17028",164,37,"German","Warner Music","Paul Patterson"
"SP17029",268,42,"English","Sony Music","Joshua Arellano"
"SP17030",237,49,"English","Sony Music","Angela Moreno"
"SP17031",240,14,"Spanish","Indie","Haley Reed"
"SP17032",223,57,"English","Sony Music","Harry Pratt"
"SP17033",301,45,"English","Warner Music","Lauren Martin"
"SP17034",219,42,"English","Warner Music","Ronnie Stewart"
"SP17035",208,10,"Spanish","Atlantic Records","Mrs. Erica Patterson"
"SP17036",234,30,"English","Indie","Amanda Kim"
"SP17037",223,20,"English","Atlantic Records","Thomas Taylor MD"
"SP17038",211,93,"Spanish","Sony Music","David Williams"
"SP17039",277,1,"English","Indie","Jared Herrera"
"SP17040",160,48,"English","Universal Music","Erin Wagner"
"SP17041",283,66,"English","Universal Music","Jeffery Shields"
"SP17042",293,67,"English","Universal Music","Leslie Smith"
"SP17043",283,64,"English","Warner Music","Robert Olson"
"SP17044",262,58,"English","Indie","Jennifer Graves"
"SP17045",212,83,"English","Indie","Elizabeth Snyder"
"SP17046",239,7,"Korean","Sony Music","Andrea Dougherty"
"SP17047",190,38,"English","Sony Music","William Allen"
"SP17048",265,58,"English","Atlantic Records","Felicia Harvey"
"SP17049",146,19,"French","Atlantic Records","Jacqueline Miller"
"SP17050",241,66,"English","Universal Music","Elijah Mathews"
"SP17051",191,91,"English","Sony Music","Kevin Jackson"
"SP17052",285,54,"English","Def Jam","Christopher King"
"SP17053",290,65,"English","Indie","Tony Hoover"
"SP17054",262,40,"Italian","Indie","Michael Jones"
"SP17055",324,62,"English","Universal Music","Debra Craig"
"SP17056",252,52,"English","Indie","Marissa Townsend"
"SP17057",204,37,"English","Warner Music","Lauren Nixon"
"SP17058",260,79,"English","Warner Music","Brian Gutierrez"
"SP17059",199,55,"Japanese","Universal Music","Daniel Ayers"
"SP17060",239,62,"Spanish","Atlantic Records","Tony Ruiz"
"SP17061",207,84,"English","Def Jam","Daniel Mullins"
"SP17062",239,76,"Spanish","Indie","Megan Williams"
"SP17063",274,15,"Korean","Universal Music","Donald Cole"
"SP17064",249,93,"Japanese","Indie","Megan Pearson"
"SP17065",192,14,"Spanish","Def Jam","Sarah Campbell"
"SP17066",282,86,"English","Universal Music","Karen Ortega"
"SP17067",224,41,"English","Warner Music","Juan Woods DDS"
"SP17068",175,89,"English","Atlantic Records","Amy Bryant"
"SP17069",241,68,"English","Indie","Kyle Boone"
"SP17070",217,12,"English","Indie","Scott Burch"
"SP17071",183,14,"English","Atlantic Records","Ivan Woodward"
"SP17072",222,69,"English","Universal Music","Justin Carter"
"SP17073",215,80,"Italian","Atlantic Records","Jamie Howell"
"SP17074",241,69,"Korean","Sony Music","Melissa Lester"
"SP17075",266,32,"German","Indie","Ms. Alexis Robinson"
"SP17076",296,44,"English","Def Jam","Kathryn Galvan"
"SP17077",168,54,"French","Universal Music","Frank Perez"
"SP17078",251,71,"English","Indie","Zachary Chapman"
"SP17079",285,2,"English","Indie","Tara Lawrence"
"SP17080",217,17,"English","Warner Music","Christina Mckay"
"SP17081",272,7,"English","Sony Music","Thomas Massey"
"SP17082",277,26,"English","Atlantic Records","David Sherman"
"SP17083",244,85,"English","Indie","Brenda Chang"
"SP17084",113,17,"English","Sony Music","Dr. Nicholas Ross"
"SP17085",214,70,"English","Warner Music","Brenda Powell"
"SP17086",249,55,"English","Indie","Elizabeth Kelley"
"SP17087",350,38,"English","Sony Music","Mark Fuller"
"SP17088",209,53,"English","Indie","Stephen Thomas"
"SP17089",278,70,"Spanish","Atlantic Records","John Neal"
"SP17090",193,100,"English","Def Jam","Samantha Gates"
"SP17091",183,81,"English","Warner Music","Ricky Mendez"
"SP17092",322,76,"English","Def Jam","David Calhoun Jr."
"SP17093",316,3,"Italian","Atlantic Records","Cody Wright"
"SP17094",245,10,"English","Indie","Justin Lynn"
"SP17095",261,78,"English","Indie","Brandon Ferguson"
"SP17096",262,43,"English","Warner Music","Natasha Barnett"
"SP17097",153,67,"Italian","Atlantic Records","Anna Kennedy"
"SP17098",285,6,"English","Warner Music","James Hines"
"SP17099",261,73,"Japanese","Sony Music","Derrick Duffy"
"SP17100",264,3,"English","Universal Music","Jacob Schwartz"
"SP17101",328,47,"English","Atlantic Records","Andrea Bradshaw"
"SP17102",301,68,"English","Def Jam","Mike Green"
"SP17103",170,24,"English","Def Jam","David Ward"
"SP17104",181,75,"English","Atlantic Records","James Ho"
"SP17105",176,71,"English","Atlantic Records","Kristina Smith"
"SP17106",312,24,"English","Def Jam","Amanda Phelps"
"SP17107",263,29,"English","Sony Music","Kevin Shields"
"SP17108",306,47,"English","Sony Music","Dr. Hayley Cannon"
"SP17109",344,18,"English","Warner Music","Mark Stafford"
"SP17110",264,8,"English","Universal Music","Casey Love"
"SP17111",158,92,"German","Atlantic Records","Randy Carter"
"SP17112",244,61,"English","Sony Music","Jennifer Owens"
"SP17113",241,1,"English","Sony Music","Douglas Thompson"
"SP17114",196,36,"English","Atlantic Records","Mercedes Chapman"
"SP17115",232,28,"English","Indie","Jessica Miller"
"SP17116",287,30,"English","Sony Music","Amanda Gutierrez"
"SP17117",202,41,"English","Atlantic Records","Julia Wood"
"SP17118",249,95,"English","Atlantic Records","Alexander Hawkins"
"SP17119",257,21,"German","Sony Music","Paula Medina"
"SP17120",278,93,"English","Def Jam","Tiffany Espinoza"
"SP17121",236,47,"English","Warner Music","Michael Solomon"
"SP17122",217,22,"Spanish","Indie","Beth Mitchell"
"SP17123",222,52,"English","Indie","John Smith"
"SP17124",289,77,"English","Universal Music","Kathy Villanueva"
"SP17125",280,84,"Italian","Sony Music","Bruce Martinez"
"SP17126",245,2,"English","Def Jam","Jennifer Stewart"
"SP17127",333,50,"English","Universal Music","Dana Morgan"
"SP17128",286,67,"English","Def Jam","Gregory Jackson"
"SP17129",267,93,"English","Def Jam","Renee Johnson"
"SP17130",239,54,"French","Warner Music","Ronald Taylor"
"SP17131",259,81,"English","Universal Music","Ruth Mills"
"SP17132",202,100,"English","Atlantic Records","Brandon Wright"
"SP17133",223,12,"English","Atlantic Records","Susan Knight"
"SP17134",246,75,"English","Sony Music","Angelica Anderson"
"SP17135",212,95,"English","Indie","Alan Elliott"
"SP17136",162,71,"English","Warner Music","Mr. James Holt"
"SP17137",241,54,"English","Universal Music","Ryan Holland"
"SP17138",228,25,"English","Indie","Judy Austin"
"SP17139",137,18,"English","Universal Music","Kimberly Ruiz"
"SP17140",214,67,"Korean","Indie","Claudia Pennington"
"SP17141",249,83,"English","Sony Music","Hannah Cooper"
"SP17142",179,88,"English","Def Jam","Keith Smith"
"SP17143",203,82,"Japanese","Sony Music","Crystal Mitchell"
"SP17144",239,40,"English","Def Jam","Jean Bell"
"SP17145",232,52,"German","Sony Music","Stephanie Patel"
"SP17146",161,6,"English","Sony Music","Tracie Ramirez"
"SP17147",320,93,"English","Warner Music","Brianna Huber"
"SP17148",216,95,"English","Atlantic Records","Sarah Evans"
"SP17149",197,40,"English","Indie","Christine Rich MD"
"SP17150",266,64,"English","Atlantic Records","Mark Gonzalez"
"SP17151",239,6,"German","Def Jam","Benjamin Davis"
"SP17152",186,58,"English","Def Jam","Samantha Colon"
"SP17153",184,48,"English","Atlantic Records","Arthur Tran"
"SP17154",303,84,"English","Sony Music","Taylor Dorsey"
"SP17155",251,38,"English","Atlantic Records","Sharon Jenkins"
"SP17156",208,59,"English","Indie","Gregory Love"
"SP17157",216,25,"English","Indie","Karen Brewer"
"SP17158",246,97,"Spanish","Atlantic Records","Christian Hoover"
"SP17159",322,28,"English","Indie","Mary Contreras"
"SP17160",213,52,"English","Indie","Emily Best"
"SP17161",196,59,"Japanese","Indie","Paul Tucker"
"SP17162",330,42,"English","Def Jam","Cassandra Page"
"SP17163",249,16,"English","Universal Music","James Sparks"
"SP17164",294,67,"English","Universal Music","Margaret Hamilton"
"SP17165",197,45,"Italian","Universal Music","Logan Robertson"
"SP17166",266,95,"Spanish","Warner Music","Tina Long"
"SP17167",299,35,"English","Sony Music","Eddie Jones"
"SP17168",225,8,"English","Universal Music","Courtney Davis"
"SP17169",232,53,"Korean","Atlantic Records","Kyle Spencer"
"SP17170",208,94,"Spanish","Def Jam","Jennifer Rush"
"SP17171",257,33,"English","Atlantic Records","Jeffrey Gomez"
"SP17172",274,98,"English","Atlantic Records","Sydney Colon"
"SP17173",365,31,"Japanese","Universal Music","Brittany Mullen"
"SP17174",188,41,"German","Warner Music","Jerry Thompson"
"SP17175",261,4,"Japanese","Warner Music","Tracy Barrett"
"SP17176",282,40,"English","Warner Music","Renee Crawford"
"SP17177",253,18,"English","Indie","Karen Lee"
"SP17178",200,64,"Spanish","Atlantic Records","Jasmine Hall"
"SP17179",214,46,"English","Indie","Christine Gordon"
"SP17180",214,54,"English","Indie","Daniel Singh"
"SP17181",229,63,"English","Def Jam","Timothy Chaney"
"SP17182",228,8,"English","Atlantic Records","Jennifer Garcia"
"SP17183",236,39,"Spanish","Warner Music","Tyler Schmidt"
"SP17184",360,92,"English","Warner Music","Tracy Oneal"
"SP17185",251,99,"English","Universal Music","Phillip Jimenez"
"SP17186",233,61,"Spanish","Atlantic Records","Amy Lee"
"SP17187",308,27,"English","Warner Music","Darlene Washington"
"SP17188",144,34,"English","Atlantic Records","Miranda Patel MD"
"SP17189",183,89,"Japanese","Atlantic Records","Jordan Ramirez"
"SP17190",248,62,"English","Def Jam","David Wright"
"SP17191",216,20,"English","Atlantic Records","Kimberly Ellis"
"SP17192",270,8,"Korean","Universal Music","Matthew Jones"
"SP17193",214,71,"English","Indie","Patrick Stewart"
"SP17194",222,85,"Italian","Indie","Hannah Perry"
"SP17195",214,72,"Italian","Atlantic Records","Jody Andrews"
"SP17196",229,9,"English","Indie","George Sanders"
"SP17197",173,90,"Spanish","Universal Music","Christy Robles"
"SP17198",244,74,"Spanish","Warner Music","Mario Snyder"
"SP17199",213,40,"English","Atlantic Records","Lori Sanders"
"SP17200",170,28,"English","Indie","Robert Miller"
"SP17201",335,70,"English","Warner Music","Pamela West"
"SP17202",273,85,"German","Warner Music","Kevin Schwartz"
"SP17203",121,52,"Italian","Def Jam","Joshua Liu"
"SP17204",230,54,"English","Indie","Angelica Mendez"
"SP17205",236,39,"English","Sony Music","Christina Holden"
"SP17206",270,49,"English","Universal Music","Mark Moore MD"
"SP17207",196,33,"English","Universal Music","Joseph Turner"
"SP17208",326,77,"Japanese","Warner Music","Valerie Ochoa"
"SP17209",239,33,"English","Warner Music","Jennifer Adkins"
"SP17210",239,90,"English","Atlantic Records","Margaret Smith"
"SP17211",228,63,"Spanish","Universal Music","Benjamin Wells"
"SP17212",304,2,"English","Sony Music","Jacob Johnson"
"SP17213",197,43,"German","Atlantic Records","Robert Richards"
"SP17214",236,63,"English","Indie","Jennifer Cole"
"SP17215",320,37,"English","Universal Music","Andrew Mills"
"SP17216",283,48,"English","Universal Music","Jerry Henson"
"SP17217",223,80,"English","Sony Music","Margaret Townsend"
"SP17218",240,70,"English","Indie","Kimberly Miller"
"SP17219",263,1,"Japanese","Atlantic Records","James Hansen"
"SP17220",256,26,"German","Warner Music","Steven Hughes"
"SP17221",340,18,"English","Universal Music","Matthew Willis"
"SP17222",288,56,"English","Def Jam","Tracy Wright"
"SP17223",227,2,"English","Indie","Darlene Ortiz"
"SP17224",156,72,"Italian","Universal Music","Michael Taylor"
"SP17225",225,65,"Spanish","Indie","Kevin Thornton"
"SP17226",252,96,"German","Warner Music","Melissa Larson"
"SP17227",239,58,"English","Def Jam","Marvin Brock"
"SP17228",193,90,"Italian","Sony Music","Erin Thomas"
"SP17229",194,59,"English","Atlantic Records","Michelle Walker"
"SP17230",281,53,"Japanese","Universal Music","Meghan Quinn"
"SP17231",262,49,"English","Indie","Anthony Huber"
"SP17232",216,70,"English","Universal Music","Olivia Ryan"
"SP17233",227,82,"Japanese","Universal Music","Linda Johnson"
"SP17234",213,22,"French","Atlantic Records","Yvonne Baker"
"SP17235",247,93,"English","Indie","Wesley Miller"
"SP17236",282,35,"English","Warner Music","Krista Woodward"
"SP17237",223,83,"English","Indie","Kevin Miller"
"SP17238",203,53,"Spanish","Warner Music","John Horne"
"SP17239",279,39,"English","Universal Music","Sarah Skinner"
"SP17240",260,12,"English","Warner Music","Phillip Cook"
"SP17241",231,18,"English","Warner Music","Adam Davis"
"SP17242",380,90,"French","Def Jam","John Hartman"
"SP17243",239,53,"English","Atlantic Records","Melanie Franklin"
"SP17244",247,81,"Spanish","Warner Music","David Walsh"
"SP17245",221,71,"English","Atlantic Records","Miss Shannon Miller MD"
"SP17246",228,49,"English","Sony Music","Ashley Villarreal"
"SP17247",200,6,"German","Sony Music","Katherine Cervantes"
"SP17248",254,8,"English","Def Jam","Jeffrey Wilkins"
"SP17249",239,12,"English","Def Jam","Chris Johnson"
"SP17250",126,31,"English","Def Jam","Jack Blanchard"
"SP17251",175,13,"English","Universal Music","Amanda Gomez"
"SP17252",169,89,"Spanish","Universal Music","Kathryn Bailey"
"SP17253",239,86,"English","Universal Music","Alexander Washington"
